,f1_train,f1_test,accuracy_train,accuracy_test,sigma,num_epoch,num_sets,kmax,mf,num_input_units,output_units
269,0.13345394850271458,0.13106051697265095,0.49974999999999997,0.4962,0.1,25,5,10,semicircle,10,2
270,0.28901575779255273,0.2977952735046848,0.5391,0.5438,0.1,25,5,25,tri,10,2
271,0.4349746367547304,0.4368696664772501,0.5808500000000001,0.584,0.1,25,5,25,gaussian,10,2
272,0.1521961487375904,0.15377001455861528,0.5162,0.5152,0.1,25,5,25,semicircle,10,2
273,0.0325672032767486,0.027212609318630954,0.5023500000000001,0.4992,0.1,25,5,50,tri,10,2
274,0.25915764729411006,0.26381922098478583,0.5430999999999999,0.5466,0.1,25,5,50,gaussian,10,2
275,0.13565640799757447,0.1462582958237603,0.5199999999999999,0.5254000000000001,0.1,25,5,50,semicircle,10,2
276,0.07384166628874782,0.07795300280443837,0.5047499999999999,0.5062,0.1,25,7,5,tri,10,2
277,0.4780821138851298,0.4828525446747377,0.4756,0.47919999999999996,0.1,25,7,5,gaussian,10,2
278,0.5176863773144966,0.5118534939694508,0.49424999999999997,0.48539999999999994,0.1,25,7,5,semicircle,10,2
279,0.0787480817404444,0.09063156522952927,0.5084000000000001,0.5114000000000001,0.1,25,7,10,tri,10,2
280,0.5405600718051804,0.5353146683052572,0.655,0.6536000000000001,0.1,25,7,10,gaussian,10,2
281,0.3264007762205468,0.3299249402544839,0.48414999999999997,0.483,0.1,25,7,10,semicircle,10,2
282,0.07276851600410543,0.07802188855548609,0.51065,0.51,0.1,25,7,25,tri,10,2
283,0.4006547613835247,0.40669668105847123,0.60995,0.6158,0.1,25,7,25,gaussian,10,2
284,0.17907246637223503,0.17943577642119163,0.49765,0.49800000000000005,0.1,25,7,25,semicircle,10,2
285,0.20602190422991104,0.2099015693964037,0.5250999999999999,0.5268,0.1,25,7,50,tri,10,2
286,0.22459902768869755,0.23818524261656798,0.56945,0.5764,0.1,25,7,50,gaussian,10,2
287,0.16320067754282114,0.16365307756157713,0.49355000000000004,0.4936,0.1,25,7,50,semicircle,10,2
288,0.16302767959687828,0.16602164584900195,0.5237,0.525,0.1,50,3,5,tri,10,2
289,0.01759637188208617,0.015942028985507246,0.49945000000000006,0.4984,0.1,50,3,5,gaussian,10,2
290,0.2394505757943332,0.24118966583013962,0.4891,0.4902,0.1,50,3,5,semicircle,10,2
291,0.032690609018153544,0.030058283333380488,0.50495,0.5048,0.1,50,3,10,tri,10,2
292,0.18209209387758357,0.17652412791351935,0.508,0.507,0.1,50,3,10,gaussian,10,2
293,0.13663350958685516,0.13212053561661125,0.49035,0.4918,0.1,50,3,10,semicircle,10,2
294,0.07326733961013684,0.0830450603258618,0.5092500000000001,0.511,0.1,50,3,25,tri,10,2
295,0.03349408154318282,0.027758007117437727,0.50505,0.5032,0.1,50,3,25,gaussian,10,2
296,0.19905748079790478,0.19364097587105675,0.48900000000000005,0.4854,0.1,50,3,25,semicircle,10,2
297,0.07634224983106333,0.07154376479273879,0.5067999999999999,0.5058,0.1,50,3,50,tri,10,2
298,0.0,0.0,0.5,0.5,0.1,50,3,50,gaussian,10,2
299,0.19905748079790478,0.19364097587105675,0.48900000000000005,0.4854,0.1,50,3,50,semicircle,10,2
300,0.09742858041851127,0.09308094534977952,0.51475,0.5082000000000001,0.1,50,5,5,tri,10,2
301,0.4780821138851298,0.4828525446747377,0.4756,0.47919999999999996,0.1,50,5,5,gaussian,10,2
302,0.4304672224604597,0.4266713182993481,0.5165,0.5157999999999999,0.1,50,5,5,semicircle,10,2
303,0.14493256782453862,0.1585688389826415,0.51415,0.5162,0.1,50,5,10,tri,10,2
304,0.5405600718051804,0.5353146683052572,0.655,0.6536000000000001,0.1,50,5,10,gaussian,10,2
305,0.13383025522518782,0.13344924396957722,0.5001,0.497,0.1,50,5,10,semicircle,10,2
306,0.31139934985758344,0.3210517406514529,0.5364500000000001,0.5394,0.1,50,5,25,tri,10,2
307,0.4349746367547304,0.4368696664772501,0.5808500000000001,0.584,0.1,50,5,25,gaussian,10,2
308,0.18277287344813614,0.18815809328075622,0.5183,0.5222,0.1,50,5,25,semicircle,10,2
309,0.0325672032767486,0.027212609318630954,0.5023500000000001,0.4992,0.1,50,5,50,tri,10,2
310,0.25915764729411006,0.26381922098478583,0.5430999999999999,0.5466,0.1,50,5,50,gaussian,10,2
311,0.13585600879597765,0.1462582958237603,0.5199,0.5254000000000001,0.1,50,5,50,semicircle,10,2
312,0.07384166628874782,0.07795300280443837,0.5047499999999999,0.5062,0.1,50,7,5,tri,10,2
313,0.4780821138851298,0.4828525446747377,0.4756,0.47919999999999996,0.1,50,7,5,gaussian,10,2
314,0.5377323910690195,0.5322231253949161,0.49350000000000005,0.48100000000000004,0.1,50,7,5,semicircle,10,2
315,0.0787480817404444,0.09063156522952927,0.5084000000000001,0.5114000000000001,0.1,50,7,10,tri,10,2
316,0.5405600718051804,0.5353146683052572,0.655,0.6536000000000001,0.1,50,7,10,gaussian,10,2
317,0.35204208287323036,0.3525336697017901,0.4777,0.47519999999999996,0.1,50,7,10,semicircle,10,2
318,0.07276940574274965,0.07802188855548609,0.5107,0.51,0.1,50,7,25,tri,10,2
319,0.4006547613835247,0.40669668105847123,0.60995,0.6158,0.1,50,7,25,gaussian,10,2
320,0.17907246637223503,0.17943577642119163,0.49765,0.49800000000000005,0.1,50,7,25,semicircle,10,2
321,0.20601664690458912,0.2099015693964037,0.52505,0.5268,0.1,50,7,50,tri,10,2
322,0.22459902768869755,0.23818524261656798,0.56945,0.5764,0.1,50,7,50,gaussian,10,2
323,0.16320067754282114,0.16365307756157713,0.49355000000000004,0.4936,0.1,50,7,50,semicircle,10,2
